在一个科技公司的办公室里，小明正在为一个新项目开发一款手机应用。他坐在电脑前，专注于编写程序，确保应用能够正常运行。,小明想要通过编写程序指令，让手机应用实现特定的功能，比如显示用户输入的内容。,She spent hours @ @ to create a user-friendly app.,She spent hours 「writing code」 to create a user-friendly app.,她花了几个小时「编写程序」来创建一个用户友好的应用。,典型中式英语：She spent hours to write program. 纠正：She spent hours writing code.（‘write program’不地道，应使用‘write code’，且注意动名词形式。）,db17ece4c0e98db7945a71331e291943.wav
在一个编程马拉松活动中，小红发现她的程序出现了错误，导致输出结果不正确。她需要检查并修复问题。,小红希望通过检查程序指令，找出错误并修复，以确保程序正常运行。,He carefully @ @ to fix the error in the software.,He carefully 「debugged code」 to fix the error in the software.,他仔细地「调试程序」以修复软件中的错误。,典型中式英语：He checked the program to repair it. 纠正：He debugged the code to fix it.（‘repair program’不常用于编程语境，应使用‘debug code’。）,52b02dc4252a51408c0d976aefba5ad5.wav
小刚在机场使用自助值机设备，需要输入航空公司的预订代码才能打印登机牌。,小刚需要输入一串特定的数字或字母组合，以完成值机流程。,You need to @ @ @ to access your boarding pass.,You need to 「enter a code」 to access your boarding pass.,你需要「输入代码」来获取你的登机牌。,典型中式英语：You need to input password to get boarding pass. 纠正：You need to enter a code to access your boarding pass.（‘password’通常指账户密码，而‘code’更适合指预订代码，且‘get’改为‘access’更正式。）,96528521b00fae26c090ba4a562c5553.wav
在一部间谍电影中，特工收到一封加密信息，需要破解其中的代码以了解任务详情。,特工希望通过分析符号或数字，解开隐藏的信息。,The spy worked tirelessly to @ @ @ and uncover the hidden message.,The spy worked tirelessly to 「break a code」 and uncover the hidden message.,间谍不懈地努力「破解代码」以揭示隐藏的信息。,典型中式英语：The spy tried to solve the password. 纠正：The spy worked to break the code.（‘solve password’不准确，‘break a code’是破解加密信息的正确表达。）,ce099ee970a60a8a68fe453977da47e3.wav
在一家国际公司的新员工培训中，小李学习了公司的行为准则，要求员工在工作中保持诚信和专业。,小李需要遵守公司制定的行为规范，以确保工作符合道德和职业标准。,All employees must @ @ @ to maintain professionalism.,All employees must 「follow a code」 to maintain professionalism.,所有员工必须「遵守准则」以保持专业性。,典型中式英语：All employees must obey the rule. 纠正：All employees must follow a code.（‘obey the rule’过于笼统，‘follow a code’更具体，指行为准则。）,fe14f17a33592f2734d0dfbea205320b.wav
在一所学校，老师向学生介绍学校的纪律规范，强调尊重他人和诚实的重要性。,老师希望学生遵循学校的规定，以营造一个公平和尊重的学习环境。,The school enforces a strict @ @ @ to promote respect and honesty.,The school enforces a strict 「code of conduct」 to promote respect and honesty.,学校执行严格的「行为准则」以促进尊重和诚实。,典型中式英语：The school has a strict rule of behavior. 纠正：The school enforces a strict code of conduct.（‘rule of behavior’不地道，‘code of conduct’是固定表达。）,632591cf279dc90c7d56ad48ce75602e.wav
一位年轻的职场新人刚刚晋升为团队负责人，需要管理一个重要项目，感到巨大的压力。,他觉得自己肩上扛着整个团队的期望，必须确保项目成功。,"As the new team leader, he felt overwhelmed by the need to @ @ @ of ensuring the project's success.","As the new team leader, he felt overwhelmed by the need to 「carry a burden」 of ensuring the project's success.",作为新任团队负责人，他感到「承担重担」以确保项目成功的压力很大。,典型中式英语：'He feels heavy to carry the project's success.' 纠正：'He feels overwhelmed by the burden of ensuring the project's success.',2ac964d03b4e1a4924b83dc198219fe2.wav
一位单亲妈妈独自抚养两个孩子，同时还要应对繁忙的工作。,她觉得养育孩子的责任非常沉重，但她仍然坚强地面对。,"Raising two children alone, she had to @ @ @ of providing for their needs.","Raising two children alone, she had to 「shoulder a burden」 of providing for their needs.",独自抚养两个孩子，她不得不「肩负重担」来满足他们的需求。,典型中式英语：'She carries a heavy load to raise her kids.' 纠正：'She shoulders the burden of raising her children.',5b66a36993b0d59d4cb66c70679733ad.wav
一个家庭因为父亲的医疗费用而陷入经济困境。,高昂的医疗费用让整个家庭感到巨大的经济压力。,"The rising medical costs @ @ @ @ the entire family, forcing them to cut back on expenses.","The rising medical costs 「placed a burden on」 the entire family, forcing them to cut back on expenses.",不断上涨的医疗费用「给整个家庭带来了负担」，迫使他们削减开支。,典型中式英语：'Medical costs give the family a heavy load.' 纠正：'Medical costs place a burden on the family.',fd7153bf97369647b96153c0fef666bc.wav
一位老人担心自己年老体弱后会拖累子女。,他不想因为自己的健康问题给子女增加额外的责任。,He feared that his declining health would @ @ @ to his children.,He feared that his declining health would 「become a burden」 to his children.,他担心自己日益下降的健康状况会「成为子女的负担」。,典型中式英语：'He doesn’t want to be a heavy thing to his children.' 纠正：'He doesn’t want to become a burden to his children.',b0ad707301917bc94a14942f22abcd4d.wav
在一个炎热的夏天，你不小心把水杯打翻，水洒在了桌子上。你赶紧拿了一块海绵来清理。,海绵能够快速把桌子上的水吸干，让桌面恢复干净。,The sponge quickly @ @ from the table.,The sponge quickly 「absorbs water」 from the table.,海绵很快「吸收了水」从桌子上。,典型中式英语：The sponge eats the water. 纠正：The sponge absorbs the water.（'eat'不能用于描述吸收液体，应使用'absorb'。）,ec6e3b864d63e904c48051dbe8533b7c.wav
你正在给家里的植物浇水，但不小心浇多了，水开始从花盆底部渗出。你在花盆下放了一个托盘。,托盘可以防止多余的水弄湿地板，因为它能吸住多余的水分。,The tray under the pot @ @ to prevent a mess.,The tray under the pot 「absorbs moisture」 to prevent a mess.,花盆下的托盘「吸收了水分」，以防弄脏地板。,典型中式英语：The tray drinks the water. 纠正：The tray absorbs the moisture.（'drink'不适用于无生命物体，应使用'absorb'。）,f104fa40d746e5224cbf8a25cd224866.wav
你在参加一个关于人工智能的讲座，讲师讲解了很多复杂的技术术语和概念。,你努力集中注意力，试图把讲师分享的内容记在脑子里。,She listened carefully to @ @ from the lecture.,She listened carefully to 「absorb information」 from the lecture.,她认真听讲，以「吸收信息」从讲座中。,典型中式英语：She eats the information. 纠正：She absorbs the information.（'eat'不能用于描述学习或理解，应使用'absorb'。）,f0e60607a70a8f1118a193aabcf717a0.wav
你正在读一本关于中国历史的书，里面有很多新的历史事件和人物让你着迷。,你一边读一边思考，试图把书中的内容融入自己的知识体系。,Reading the book helped him @ @ about ancient China.,Reading the book helped him 「absorb knowledge」 about ancient China.,读书帮助他「吸收知识」关于古代中国。,典型中式英语：He takes the knowledge. 纠正：He absorbs the knowledge.（'take'在描述学习时不如'absorb'自然，'absorb'更强调融入和消化。）,71d42d0239b16ccc79917b0b6ac99f98.wav
你和朋友去看一部新上映的科幻电影，剧情扣人心弦，让你们完全沉浸其中。,电影的故事太吸引人了，你完全忘记了时间。,The movie’s plot @ @ of the audience.,The movie’s plot 「absorbed the attention」 of the audience.,电影的剧情「吸引了注意力」观众的。,典型中式英语：The movie catches our eyes. 纠正：The movie absorbs our attention.（'catch eyes'更强调视觉吸引，'absorb attention'更强调沉浸和专注。）,c1768a8482f42b3ba643ed64103cfac5.wav
你的朋友最近迷上了一款手机游戏，每天都在玩，连吃饭的时候都在想着游戏。,这个游戏完全占据了他的兴趣，让他停不下来。,The new game @ @ of my friend.,The new game 「absorbed the interest」 of my friend.,新游戏「吸引了兴趣」我的朋友。,典型中式英语：The game eats his time. 纠正：The game absorbs his interest.（'eat time'不准确，'absorb interest'更能表达沉迷的状态。）,bf148d8b15ff82af1e08a28d3ea3e016.wav
一家科技公司正在开发一款新的手机应用程序，团队需要制定详细的开发计划并按时交付。,公司希望通过一个有组织的计划来确保新产品的成功发布。,The team worked hard to @ @ @ on time.,The team worked hard to 「launch a project」 on time.,团队努力工作以按时「启动一个计划」。,中式英语：'Begin a plan' → 纠正：'Launch a project'，因为'begin a plan'听起来不自然，英语中更常用'launch'来表示启动一个项目。,58b33a45c64cbcac071ec2cf6aaba37a.wav
一名项目经理在建筑公司负责监督一座新大楼的建设，确保预算和进度都符合要求。,项目经理需要协调各方资源，确保工程顺利推进。,She was tasked with @ @ @ to ensure everything stayed on track.,She was tasked with 「managing a project」 to ensure everything stayed on track.,她被委派「管理一个项目」，以确保一切按计划进行。,中式英语：'Control a plan' → 纠正：'Manage a project'，因为'control'更偏向控制某事物，而'manage'更适合描述管理项目的过程。,70f71695a9fb0b5256e63b9a437e50e6.wav
一家零售公司正在分析今年的销售数据，以预测下一季度的市场表现。,公司希望通过数据分析来估计未来的销售增长。,The analysts used last year’s data to @ @ @ for the next quarter.,The analysts used last year’s data to 「project future growth」 for the next quarter.,分析师使用去年的数据来「预测未来增长」下一季度。,中式英语：'Guess future increase' → 纠正：'Project future growth'，因为'guess'表示未经依据的猜测，而'project'更适合基于数据的预测。,20efffbbdca8eb3c9f16b3a2166d9e8a.wav
一名市场营销经理在会议上向团队展示对新产品销售的预测。,经理希望通过预测销售数据来说服团队调整策略。,He tried to @ @ @ to convince the team to adjust their strategy.,He tried to 「project sales figures」 to convince the team to adjust their strategy.,他试图「预测销售数据」来说服团队调整策略。,中式英语：'Show sales numbers' → 纠正：'Project sales figures'，因为'show'仅表示展示，而'project'强调基于分析的预测。,12c0e6a3c6ce41c9810b1a9c56ebf5c2.wav
一名求职者在面试中努力展现自己的专业能力和积极态度。,求职者希望通过自信的表现给面试官留下好印象。,She spoke clearly and maintained eye contact to @ @ @ during the interview.,She spoke clearly and maintained eye contact to 「project confidence」 during the interview.,她清晰地讲话并保持眼神交流，以在面试中「展现自信」。,中式英语：'Show strong' → 纠正：'Project confidence'，因为'show strong'语法不正确且不自然，'project confidence'是固定搭配。,f03e7dbc3459bece0de0f8369eaabd74.wav
一家时尚品牌在广告活动中试图塑造高端、优雅的形象。,品牌希望通过广告传递一种奢华的形象。,The campaign used sleek visuals and soft music to @ @ @ of luxury.,The campaign used sleek visuals and soft music to 「project an image」 of luxury.,该广告活动使用流畅的视觉效果和柔和的音乐来「展现一种奢华的形象」。,中式英语：'Give a picture' → 纠正：'Project an image'，因为'give a picture'不准确，'project an image'更常用于描述形象塑造。,5a1c654c60d00e4e59ac49f3f5519572.wav
一位医学院的学生在选择未来职业方向时，决定专注于心脏病学，因为他对心脏疾病的研究充满热情。,他想要在医学领域中选择一个具体的分支，成为该领域的专家，专注于研究和治疗心脏相关疾病。,"After years of general medical training, she decided to @ @ @ to become a cardiologist.","After years of general medical training, she decided to 「specialize in medicine」 to become a cardiologist.",经过多年的普通医学培训，她决定「专注于医学」成为一名心脏病学家。,典型中式英语：She wants to 'study special in medicine.' 纠正：She wants to 'specialize in medicine.',5c913352965cf8315a5fb7842f232d5e.wav
一家小型科技公司在竞争激烈的市场中，决定专注于开发特定类型的软件，以区别于大型通用软件公司。,公司希望通过集中资源，开发高质量的定制化软件，建立在特定领域的竞争优势。,"To stand out, the company chose to @ @ @ rather than offering generic solutions.","To stand out, the company chose to 「specialize in software development」 rather than offering generic solutions.",为了脱颖而出，公司选择「专注于软件开发」，而不是提供通用的解决方案。,典型中式英语：The company wants to 'focus software develop.' 纠正：The company wants to 'specialize in software development.',f925fc44a837652f35d3e9f123950d42.wav
一家制造公司在生产运动鞋时，针对专业跑步者开发了一款轻量化、抓地力强的鞋款，以满足他们的特定需求。,公司希望通过调整产品设计，生产出专门适合跑步者的鞋子，满足他们的独特需求。,"The company worked to @ @ @ for professional runners, focusing on lightweight materials.","The company worked to 「specialize a product」 for professional runners, focusing on lightweight materials.",公司致力于「定制产品」为专业跑步者，专注于轻量化材料。,典型中式英语：The company makes 'special product for run.' 纠正：The company specializes a product for runners.,40886121815f52c277ddaebc8ab2d01f.wav
一家农业设备供应商为热带地区的农民设计了一种耐高温、防潮的拖拉机，以适应当地气候条件。,供应商希望通过改进设备，使其更适合特定环境下的使用需求，提高设备在特定场景中的表现。,They @ @ @ to withstand extreme heat and humidity for tropical farmers.,They 「specialized equipment」 to withstand extreme heat and humidity for tropical farmers.,他们「定制设备」以耐受极端高温和潮湿，满足热带地区农民的需求。,典型中式英语：They 'make equipment special for hot.' 纠正：They specialized equipment for tropical conditions.,104aa51fae1755c52c77088763d179fc.wav
在一家咖啡店，经理正在培训一名新员工如何使用咖啡机。新员工需要按照具体步骤操作，以确保咖啡口感一致。,经理希望新员工能够准确地按照指导操作咖啡机，确保每杯咖啡的质量。,The new barista was told to @ @ carefully to operate the coffee machine correctly.,The new barista was told to 「follow instructions」 carefully to operate the coffee machine correctly.,新咖啡师被告知要仔细「遵循指导」以正确操作咖啡机。,典型中式英语：'Obey the instruction to use the machine.' 纠正：'Follow the instructions to operate the machine.'（'obey'过于强调服从，'follow'更自然。）,8e2388ab7e6ed440cab4b96bea519006.wav
在一所学校，老师正在向学生解释如何完成一项科学实验。老师强调步骤的清晰性以避免实验失败。,老师希望学生能够理解并执行明确的实验步骤，确保实验顺利进行。,The teacher provided @ @ to ensure the students conducted the experiment safely.,The teacher provided 「clear instructions」 to ensure the students conducted the experiment safely.,老师提供了「清晰的指导」以确保学生安全地进行实验。,典型中式英语：'Teacher gave clear instruction for experiment.' 纠正：'The teacher provided clear instructions for the experiment.'（'instruction'需用复数，且'provide'比'give'更正式。）,7bdbb19e1b550cf8f7374797d8fe014b.wav
在一家物流公司，仓库主管正在向工人说明如何处理一批紧急订单。主管的指示必须严格执行以确保准时交货。,主管希望工人能够迅速、准确地执行命令，确保订单按时完成。,The workers were told to @ @ @ immediately to meet the delivery deadline.,The workers were told to 「carry out instructions」 immediately to meet the delivery deadline.,工人被告知要立即「执行指示」以满足交货期限。,典型中式英语：'Do the instruction now.' 纠正：'Carry out the instructions immediately.'（'do'不适用于instructions，'carry out'更贴合执行命令的语境。）,297d9f39b8ce1f18a1da1ca68de76dd3.wav
在一场军事演习中，指挥官向士兵下达了行动命令，要求他们按照指示迅速移动到指定位置。,指挥官希望士兵严格遵守命令，确保行动的协调性和效率。,The soldiers received @ @ to advance to the designated position without delay.,The soldiers received 「strict instructions」 to advance to the designated position without delay.,士兵们收到了「严格的指示」，要求立即前进到指定位置。,典型中式英语：'Soldiers must listen to instruction.' 纠正：'Soldiers must follow strict instructions.'（'listen to'不适合正式命令，'follow strict instructions'更准确。）,ec15eb2bb00bae19e7474b4511ce67e1.wav
在一所语言学校，老师正在为初学者教授英语语法课程。课程内容系统且有针对性。,老师希望通过系统的教学帮助学生掌握英语语法的基础知识。,The language teacher offered @ @ to help beginners understand basic grammar.,The language teacher offered 「formal instruction」 to help beginners understand basic grammar.,语言老师提供了「正式教学」以帮助初学者理解基本语法。,典型中式英语：'Teacher gives instruction of grammar.' 纠正：'The teacher provides formal instruction in grammar.'（'gives'和'of'搭配不自然，'provides'和'in'更符合教育场景。）,fcd3dfeb98e403ede4b80961f3ac98b3.wav
在一个音乐培训班，钢琴老师正在为一名学生单独指导如何弹奏一首复杂的乐曲。,老师希望通过一对一的指导帮助学生掌握复杂的钢琴技巧。,The piano tutor gave @ @ to improve the student’s technique.,The piano tutor gave 「individual instruction」 to improve the student’s technique.,钢琴导师提供了「个别指导」以提高学生的技巧。,典型中式英语：'Teacher teaches instruction one by one.' 纠正：'The teacher provides individual instruction.'（'teaches instruction'不正确，'individual instruction'更准确。）,298960b78399b820d1d4fb2a233c0051.wav
一名中国学生正在申请国外大学，经历了漫长的准备和考试后，终于收到了大学的录取通知书。,学生通过努力获得了进入理想大学的机会，体现了奋斗后被认可的喜悦。,"After months of hard work, she was thrilled to @ @ to her dream university.","After months of hard work, she was thrilled to 「gain admission」 to her dream university.",经过几个月的努力，她兴奋地「获得了入学许可」进入她梦想中的大学。,典型中式英语：She 'entered' the university. 纠正：'Enter' 仅指物理进入，而 'gain admission' 更准确地表达被学校正式接受。,2fbdbd5024d9ca270add94869d93569f.wav
一名游客来到一个热门博物馆，但由于人太多，入口处有严格的限制，只有提前预约的人才能进入。,游客通过提前准备获得了进入博物馆的机会，强调规则和许可的重要性。,Only those with prior reservations could @ @ to the museum.,Only those with prior reservations could 「secure admission」 to the museum.,只有提前预约的人才能「确保进入」博物馆。,典型中式英语：They 'got in' the museum. 纠正：'Get in' 过于口语且不正式，'secure admission' 更适合描述正式准入。,9af1ad46ce32ada9585aba7777d4f5ee.wav
在一次家庭聚会上，一个人因为之前的误解而向家人坦白了自己的真实感受，希望修复关系。,通过坦诚的沟通，承认自己的错误或感受，以重建信任。,"During the gathering, he decided to @ @ @ of his mistakes to clear the air.","During the gathering, he decided to 「make an admission」 of his mistakes to clear the air.",在聚会上，他决定「承认」自己的错误以消除误解。,典型中式英语：He 'say sorry' for his fault. 纠正：'Say sorry' 仅表达道歉，'make an admission' 更强调正式承认错误。,dd68c8c9f45500e6213ddfd7f309490e.wav
一家公司在新闻发布会上公开承认产品存在缺陷，以挽回消费者的信任。,公司通过公开透明的方式承认问题，展现责任感。,The company issued a @ @ to address the product’s flaws.,The company issued a 「public admission」 to address the product’s flaws.,公司发布了一份「公开承认」来解决产品缺陷问题。,典型中式英语：The company 'say' the product is bad. 纠正：'Say' 过于简单，'public admission' 更能体现正式声明。,5032792165daac145371e85cf0c8cf2a.wav
一个家庭计划周末去动物园游玩，但在入口处发现需要购买门票才能进入。,支付一定的费用以获得进入场所的权利，体现门票的价值。,"The zoo @ @ for adults, but children under five enter for free.","The zoo 「charges admission」 for adults, but children under five enter for free.",动物园对成人「收取门票」，但五岁以下儿童免费进入。,典型中式英语：The zoo 'ask money' to enter. 纠正：'Ask money' 不自然，'charge admission' 是正确的表达。,73f6f0ddf37d67e8fd3f15a271498608.wav
一个社区举办了一场免费的户外音乐会，吸引了许多居民前来观看。,免费的活动让更多人有机会参与，体现社区的包容性。,The concert offered @ @ to encourage community participation.,The concert offered 「free admission」 to encourage community participation.,音乐会提供「免费入场」以鼓励社区参与。,典型中式英语：The concert is 'no money' to enter. 纠正：'No money' 不准确，'free admission' 是更自然的表达。,e40695db4f9b42c62bf6d47f678b3688.wav
在一家公司里，项目经理正在与客户讨论一个新项目的预算。客户询问是否有额外的费用需要考虑。,想表达项目可能会因为某些额外的工作而产生更多的费用。,Please note that there may be @ @ for any custom features you request.,Please note that there may be 「additional cost」 for any custom features you request.,请注意，您请求的任何定制功能可能会产生「额外费用」。,典型中式英语：'More cost' 或 'Extra money'。纠正：使用 'additional cost' 来表达正式且自然的额外费用。,6dccc812fbe74ab9dfbfac73cdb766d3.wav
在学校里，老师正在给学生布置作业，要求学生提交更多的资料来支持他们的论点。,想表达学生需要提供更多的资料来完善他们的作业。,You need to provide @ @ to support your arguments in the essay.,You need to provide 「additional information」 to support your arguments in the essay.,你需要在文章中提供「额外信息」来支持你的论点。,典型中式英语：'More information' 或 'Add information'。纠正：使用 'additional information' 更符合学术或正式语境。,7d689a0fbd8787ece16e0e4ece55afd6.wav
在一次线上课程中，老师发现学生对某个话题感到困惑，决定提供更多的学习材料。,想表达为了帮助学生理解，会提供更多的学习资料。,I will upload @ @ to help you better understand the topic.,I will upload 「additional resources」 to help you better understand the topic.,我将上传「补充资源」以帮助你更好地理解这个话题。,典型中式英语：'More resources' 或 'Extra materials'。纠正：使用 'additional resources' 更显得专业且自然。,41a41c97541bd27dc12f189e50db9ea2.wav
在一家技术公司，客户服务团队接到客户电话，客户要求了解产品的更多细节。,想表达可以提供更多的细节来解答客户的疑问。,We can provide @ @ if you have any further questions about the product.,We can provide 「additional details」 if you have any further questions about the product.,如果您对产品有进一步的问题，我们可以提供「补充细节」。,典型中式英语：'More details' 或 'Add details'。纠正：使用 'additional details' 更符合客户服务中的正式表达。,9eb5f0b7dfdf0906d44b2bcf879b0193.wav
在一个多元文化的公司中，新来的员工小李发现同事们对他的家乡有误解，认为那里的人都懒惰。他试图通过努力工作改变这种看法。,小李希望通过自己的行动，让同事们不再对他的家乡抱有负面的刻板印象。,"Many colleagues @ @ against people from his region, but Li’s hard work is changing their views.","Many colleagues 「harbor prejudice」 against people from his region, but Li’s hard work is changing their views.",许多同事对来自他地区的人「抱有偏见」，但小李的努力工作正在改变他们的看法。,典型中式英语：'They have prejudice to his hometown.' 纠正：'They harbor prejudice against his hometown.'（'to'应改为'against'，且搭配'harbor'更自然。）,b77a73394ac80c3cbacabf40b495ff08.wav
在一所国际学校，老师组织了一场关于文化多样性的讨论，鼓励学生分享自己的经历，以减少对不同背景的误解。,老师希望通过开放的对话，帮助学生消除对其他文化的负面看法。,The teacher’s initiative helped students @ @ rooted in cultural misunderstandings.,The teacher’s initiative helped students 「overcome prejudice」 rooted in cultural misunderstandings.,老师的倡议帮助学生「克服偏见」，这些偏见源于文化上的误解。,典型中式英语：'Students remove their prejudice.' 纠正：'Students overcome prejudice.'（'remove'不常与'prejudice'搭配，'overcome'更地道。）,80d613173a2ebbb6accce4882cdc1a9b.wav
在一场法庭审理中，法官要求陪审团在听取所有证据前不要形成任何看法，以确保审判的公正性。,法官希望陪审团保持中立，不因先入为主的看法影响判决。,The judge instructed the jury to consider the case @ @ to ensure a fair trial.,The judge instructed the jury to consider the case 「without prejudice」 to ensure a fair trial.,法官指示陪审团「不带偏见」地考虑案件，以确保审判的公正性。,典型中式英语：'Judge asked jury to have no prejudice.' 纠正：'The judge instructed the jury to consider the case without prejudice.'（'have no prejudice'不够正式，'without prejudice'是法律术语。）,ed5852a05f5789888ec9317d2e162cd8.wav
在一次商业谈判中，一方提出在不影响双方未来权利的情况下签署临时协议，以继续合作。,双方希望通过临时协议推进合作，同时保护各自的法律权益不受影响。,The agreement was signed @ @ either party’s future claims.,The agreement was signed 「without prejudice to」 either party’s future claims.,协议在「不损害」任何一方未来权利的情况下签署。,典型中式英语：'Signed without hurting future rights.' 纠正：'Signed without prejudice to future rights.'（'hurting'不准确，'without prejudice to'是固定法律表达。）,c940adf6765f45b0838e38efea0c6a0f.wav
一个工厂的流水线生产环境，工人们按照标准化的步骤组装电子产品。,描述一个有条理的生产流程，确保产品质量和效率。,The factory optimized its @ @ to increase output.,The factory optimized its 「manufacturing process」 to increase output.,工厂优化了其「制造流程」以提高产量。,典型中式英语：The factory improved its produce process. 纠正：Use 'manufacturing process' instead of 'produce process' to refer to the systematic steps in production.,5a96a32cbbef14a9ea9583ac22c0db8c.wav
一家公司在会议室中，团队正在讨论如何选择新的供应商。,描述一个团队通过讨论和分析做出决策的步骤。,The team streamlined their @ @ to select the best supplier.,The team streamlined their 「decision-making process」 to select the best supplier.,团队简化了他们的「决策流程」以选择最佳供应商。,典型中式英语：The team made their decide process faster. 纠正：Use 'decision-making process' instead of 'decide process' for a structured approach to decisions.,be4b4d5df5f9dbddbbc9d710758e8008.wav
一个数据分析师在办公室使用软件分析市场趋势。,描述分析师将原始数据转化为有意义的报告的行动。,She spent hours @ @ to generate the report.,She spent hours 「processing data」 to generate the report.,她花了几个小时「处理数据」以生成报告。,典型中式英语：She used hours to deal data. 纠正：Use 'process data' instead of 'deal data' to describe handling data systematically.,29ddf263167c3cd6ad4209901db87d47.wav
一个大学招生办公室的工作人员正在审核入学申请。,描述工作人员整理和评估申请材料的工作。,The admissions team worked overtime to @ @ before the deadline.,The admissions team worked overtime to 「process applications」 before the deadline.,招生团队加班以在截止日期前「处理申请」。,典型中式英语：The team worked to handle applications. 纠正：Use 'process applications' instead of 'handle applications' for formal processing of documents.,97f981d322a38da395f7cdcab6861200.wav
一个公民在法院中寻求公正的审判。,描述法律系统中的正式程序以确保公平。,The lawyer emphasized the importance of a fair @ @.,The lawyer emphasized the importance of a fair 「legal process」.,律师强调了公平「法律程序」的重要性。,典型中式英语：The lawyer stressed the law process. 纠正：Use 'legal process' instead of 'law process' to refer to formal judicial procedures.,089aefd405186dd407fed4f2bc0b1f51.wav
一个学生在申请签证时需要提交多种文件。,描述申请签证所需的正式步骤和文件准备。,The visa @ @ took longer than expected.,The visa 「application process」 took longer than expected.,签证「申请流程」比预期的要长。,典型中式英语：The visa apply process was slow. 纠正：Use 'application process' instead of 'apply process' for formal procedures.,96877ee2e88a4dcca5255745a85cb00c.wav
在一个高档餐厅的晚宴上，宾客们穿着正式礼服，举止得体，营造出一种高雅的氛围。,描述某人的穿着和气质显得非常有品位，令人印象深刻。,Her @ @ left everyone in awe at the gala.,Her 「elegant style」 left everyone in awe at the gala.,她的「优雅风格」让晚会上的每个人都惊叹不已。,中式英语：'Her clothes is very elegant.' 纠正：'Her style is very elegant.'（避免直接用'clothes'，用'style'更自然地表达整体气质。）,105dbfbfeb60e31c9d2a373163334f9c.wav
在一次技术会议上，工程师提出了一种简单而高效的方法来解决复杂问题，赢得了同事的赞赏。,描述一种方法既简洁又有效，体现了智慧和美感。,The team devised an @ @ to the data processing issue.,The team devised an 「elegant solution」 to the data processing issue.,团队为数据处理问题设计了一个「优雅的解决方案」。,中式英语：'The solution is very beautiful.' 纠正：'The solution is elegant.'（'beautiful'不常用于抽象概念，'elegant'更贴切。）,f358545a91fc07f309a7bd0084d0280d.wav
在一场外交晚宴上，一位大使以得体的举止和亲切的交谈赢得了宾客的尊重。,描述某人的行为非常有礼貌，展现出高雅的风度。,The ambassador’s @ @ impressed all the guests.,The ambassador’s 「elegant manners」 impressed all the guests.,大使的「优雅举止」给所有宾客留下了深刻印象。,中式英语：'His behavior is very elegant.' 纠正：'His manners are elegant.'（'behavior'过于宽泛，'manners'更具体。）,1ef14a16ce8d45f954367f8c1c2523ff.wav
在一场文学沙龙中，一位作家用流畅而精致的语言分享了自己的创作理念。,描述某人的表达方式既清晰又有文化修养，令人愉悦。,Her @ @ captivated the audience during the lecture.,Her 「elegant speech」 captivated the audience during the lecture.,她的「优雅演讲」在讲座中吸引了观众。,中式英语：'Her talk is very elegant.' 纠正：'Her speech is elegant.'（'talk'较为口语化，'speech'更适合正式场合。）,7a4fd41a85706deef7454eaf413b2c3c.wav
你来到一个陌生的城市，住在一个当地家庭的民宿里。房东不仅为你准备了干净的房间，还特意做了当地特色早餐，并热情地介绍附近的景点。,房东对你的到来非常热情，主动提供帮助，让你感到宾至如归。,"The family was @ @ their guests, offering homemade meals and local tips.","The family was 「hospitable to」 their guests, offering homemade meals and local tips.",这个家庭对他们的客人非常「热情好客」，提供了自制的饭菜和当地的建议。,典型中式英语：'The family is very warm to guests.' 纠正：'Warm' 在此不够地道，建议用 'hospitable' 或 'welcoming'，如 'The family is very hospitable to their guests.',266873403d0542a5d91335c8676cec29.wav
你参加一个朋友的家庭聚会，朋友的父母特意布置了温馨的客厅，准备了各种点心和饮料，还主动和你聊天，让你感到非常放松。,朋友的父母营造了一个舒适的氛围，让你感到被欢迎和重视。,The warm decorations and kind gestures created @ @ @ for everyone.,The warm decorations and kind gestures created 「a hospitable environment」 for everyone.,温馨的装饰和友好的举动为每个人营造了一个「热情好客的环境」。,典型中式英语：'The environment is very warm.' 纠正：'Warm' 单独使用不够具体，建议用 'hospitable environment' 或 'welcoming atmosphere'，如 'The environment is very hospitable.',6ded3b422358c35b3ca435558d50cd63.wav
你正在阅读一篇关于外星探索的文章，科学家发现某个星球的大气和温度条件可能适合微生物生存。,这个星球的环境看起来对生命的存在提供了有利的条件。,The planet’s atmosphere and temperature make it @ @ @.,The planet’s atmosphere and temperature make it 「hospitable to life」.,这颗行星的大气和温度使其「适宜生命存在」。,典型中式英语：'The planet is good for life.' 纠正：'Good' 过于笼统，建议用 'hospitable' 或 'suitable'，如 'The planet is hospitable to life.',7d2718047d5c637c3ed0b76fa6730691.wav
你在一个农业论坛上听讲座，专家提到某些地区的土壤和降雨模式非常适合种植某种水果。,这些地区的自然条件为水果的生长提供了理想的环境。,The region’s soil and rainfall provide @ @ for fruit cultivation.,The region’s soil and rainfall provide 「hospitable conditions」 for fruit cultivation.,该地区的土壤和降雨为水果种植提供了「适宜的条件」。,典型中式英语：'The conditions are good for fruits.' 纠正：'Good' 缺乏具体性，建议用 'hospitable conditions' 或 'favorable conditions'，如 'The conditions are hospitable for fruit cultivation.',47365ab162e4cc431f57877867aeb22f.wav
